id,text1,text2
DE-1936-SYSTEM-REFERENCE-BERT,"donald trump pflegt ein schwieriges verhältnis zu den geheimdiensten seines landes .
wiederholt hat der us - präsident ihre erkenntnisse öffentlich in abrede gestellt , wenn sie mit seiner politischen agenda kollidierten .
","auf den scheidenden geheim­dienstkoordinator dan coats folgt john ratcliffe, ein treuer trump-anhänger."
DE-1936-REFERENCE-SYSTEM-BERT,"auf den scheidenden geheim­dienstkoordinator dan coats folgt john ratcliffe, ein treuer trump-anhänger.","donald trump pflegt ein schwieriges verhältnis zu den geheimdiensten seines landes .
wiederholt hat der us - präsident ihre erkenntnisse öffentlich in abrede gestellt , wenn sie mit seiner politischen agenda kollidierten .
"
DE-1445-SYSTEM-REFERENCE-PG,"deutschlands top-sprinterin gina lückenkemper hat die wm-norm bei ihrem ersten 100-meter-rennen der saison deutlich verpasst .
die 22-jährige vom scc berlin kam am sonntagabend in der diamond league in marokkos hauptstadt rabat in 11,36 sekunden als sechste ins ziel .
","gina lückenkemper startet verhalten in die saison, christoph harting erfährt einen rückschlag, und in russland und kenia kommt es zu weiteren dopingfällen."
DE-1445-REFERENCE-SYSTEM-PG,"gina lückenkemper startet verhalten in die saison, christoph harting erfährt einen rückschlag, und in russland und kenia kommt es zu weiteren dopingfällen.","deutschlands top-sprinterin gina lückenkemper hat die wm-norm bei ihrem ersten 100-meter-rennen der saison deutlich verpasst .
die 22-jährige vom scc berlin kam am sonntagabend in der diamond league in marokkos hauptstadt rabat in 11,36 sekunden als sechste ins ziel .
"
DE-1445-SYSTEM-REFERENCE-BERT,"deutschlands top - sprinterin gina lückenkemper verpasst die wm - norm bei ihrem ersten 100 - meter - rennen der saison .
","gina lückenkemper startet verhalten in die saison, christoph harting erfährt einen rückschlag, und in russland und kenia kommt es zu weiteren dopingfällen."
DE-1445-REFERENCE-SYSTEM-BERT,"gina lückenkemper startet verhalten in die saison, christoph harting erfährt einen rückschlag, und in russland und kenia kommt es zu weiteren dopingfällen.","deutschlands top - sprinterin gina lückenkemper verpasst die wm - norm bei ihrem ersten 100 - meter - rennen der saison .
"
DE-9993-SYSTEM-REFERENCE-PG,"robert habeck würde gern milliarden investieren , für innovationen und umweltschutz - aber auch , um der radikalisierung vorzubeugen .
offen lässt er , ob er auch ums kanzleramt werben will .
und öffnen gespräche im museum für kommunikation : aufsichtsrätin manuela rousseau , grünen-chef robert habeck und sz-chefredakteur wolfgang krach .
","robert habeck würde gern milliarden investieren, für innovationen und umweltschutz - aber auch, um der radikalisierung vorzubeugen.
offen lässt er, ob er auch ums kanzleramt werben will."
DE-9993-REFERENCE-SYSTEM-PG,"robert habeck würde gern milliarden investieren, für innovationen und umweltschutz - aber auch, um der radikalisierung vorzubeugen.
offen lässt er, ob er auch ums kanzleramt werben will.","robert habeck würde gern milliarden investieren , für innovationen und umweltschutz - aber auch , um der radikalisierung vorzubeugen .
offen lässt er , ob er auch ums kanzleramt werben will .
und öffnen gespräche im museum für kommunikation : aufsichtsrätin manuela rousseau , grünen-chef robert habeck und sz-chefredakteur wolfgang krach .
"
DE-9993-SYSTEM-REFERENCE-BERT,"robert habeck würde gern milliarden investieren , für innovationen und umweltschutz - aber auch , um der radikalisierung vorzubeugen .
offen lässt er , ob er auch ums kanzleramt werben will .
","robert habeck würde gern milliarden investieren, für innovationen und umweltschutz - aber auch, um der radikalisierung vorzubeugen.
offen lässt er, ob er auch ums kanzleramt werben will."
DE-9993-REFERENCE-SYSTEM-BERT,"robert habeck würde gern milliarden investieren, für innovationen und umweltschutz - aber auch, um der radikalisierung vorzubeugen.
offen lässt er, ob er auch ums kanzleramt werben will.","robert habeck würde gern milliarden investieren , für innovationen und umweltschutz - aber auch , um der radikalisierung vorzubeugen .
offen lässt er , ob er auch ums kanzleramt werben will .
"
DE-9492-SYSTEM-REFERENCE-PG,"die <unk> nasa hat sich maschinen , die bilder erkennen .
könnte eine solche maschine nicht so tun , als sei sie ein mensch ?
eng lim goh lacht , als er diese geschichte hört .
","eng lim goh baute einen computer, der besser bluffen kann als pokerprofis, und einen für die internationale raumstation iss.
angst vor technologischem fortschritt sei unbegründet, sagt er."
DE-9492-REFERENCE-SYSTEM-PG,"eng lim goh baute einen computer, der besser bluffen kann als pokerprofis, und einen für die internationale raumstation iss.
angst vor technologischem fortschritt sei unbegründet, sagt er.","die <unk> nasa hat sich maschinen , die bilder erkennen .
könnte eine solche maschine nicht so tun , als sei sie ein mensch ?
eng lim goh lacht , als er diese geschichte hört .
"
DE-9492-SYSTEM-REFERENCE-BERT,"eng lim goh ist technikchef von hewlett packard .
er hat einen computer auf der internationalen raumstation iss installiert hat .
","eng lim goh baute einen computer, der besser bluffen kann als pokerprofis, und einen für die internationale raumstation iss.
angst vor technologischem fortschritt sei unbegründet, sagt er."
DE-9492-REFERENCE-SYSTEM-BERT,"eng lim goh baute einen computer, der besser bluffen kann als pokerprofis, und einen für die internationale raumstation iss.
angst vor technologischem fortschritt sei unbegründet, sagt er.","eng lim goh ist technikchef von hewlett packard .
er hat einen computer auf der internationalen raumstation iss installiert hat .
"
DE-3745-SYSTEM-REFERENCE-PG,"die fußball-nationalmannschaft von madagaskar ist bei ihrer ersten teilnahme am prestigeträchtigen afrika-cup ins viertelfinale .
tony martin jubelte ausgelassen und umarmte seinen teamkollegen mike teunissen .
die deutsche zeitfahrlokomotive hat das team jumbo-visma zu einem grandiosen mike teunissen .
","der außenseiter besiegt die demokratische republik kongo im elfmeterschießen.
tony martins team gewinnt das zeitfahren bei der tour.
andreas dreitz siegt beim triathlon-klassiker in roth."
DE-3745-REFERENCE-SYSTEM-PG,"der außenseiter besiegt die demokratische republik kongo im elfmeterschießen.
tony martins team gewinnt das zeitfahren bei der tour.
andreas dreitz siegt beim triathlon-klassiker in roth.","die fußball-nationalmannschaft von madagaskar ist bei ihrer ersten teilnahme am prestigeträchtigen afrika-cup ins viertelfinale .
tony martin jubelte ausgelassen und umarmte seinen teamkollegen mike teunissen .
die deutsche zeitfahrlokomotive hat das team jumbo-visma zu einem grandiosen mike teunissen .
"
DE-3745-SYSTEM-REFERENCE-BERT,"die fußball - nationalmannschaft von madagaskar gewinnt das achtelfinale gegen die demokratische republik kongo .
die deutsche zeitfahrlokomotive hat das team jumbo - visma zu einem grandiosen doppelschlag am auftaktwochenende der tour de france gezogen .
","der außenseiter besiegt die demokratische republik kongo im elfmeterschießen.
tony martins team gewinnt das zeitfahren bei der tour.
andreas dreitz siegt beim triathlon-klassiker in roth."
DE-3745-REFERENCE-SYSTEM-BERT,"der außenseiter besiegt die demokratische republik kongo im elfmeterschießen.
tony martins team gewinnt das zeitfahren bei der tour.
andreas dreitz siegt beim triathlon-klassiker in roth.","die fußball - nationalmannschaft von madagaskar gewinnt das achtelfinale gegen die demokratische republik kongo .
die deutsche zeitfahrlokomotive hat das team jumbo - visma zu einem grandiosen doppelschlag am auftaktwochenende der tour de france gezogen .
"
DE-2925-SYSTEM-REFERENCE-PG,"auch die wirtschaftsweisen gewinnen nun einer co₂-steuer etwas ab .
die regierungsberater fänden eine andere , umfassendere lösung zwar noch besser .
doch die steuer hat einen entscheidenden vorteil .
detailansicht einen europäischen emissionshandel .
","auch die wirtschaftsweisen gewinnen nun einer co₂-steuer etwas ab.
die regierungsberater fänden eine andere, umfassendere lösung zwar noch besser.
doch die steuer hat einen entscheidenden vorteil."
DE-2925-REFERENCE-SYSTEM-PG,"auch die wirtschaftsweisen gewinnen nun einer co₂-steuer etwas ab.
die regierungsberater fänden eine andere, umfassendere lösung zwar noch besser.
doch die steuer hat einen entscheidenden vorteil.","auch die wirtschaftsweisen gewinnen nun einer co₂-steuer etwas ab .
die regierungsberater fänden eine andere , umfassendere lösung zwar noch besser .
doch die steuer hat einen entscheidenden vorteil .
detailansicht einen europäischen emissionshandel .
"
DE-2925-SYSTEM-REFERENCE-BERT,"auch die wirtschaftsweisen gewinnen nun einer co₂ - steuer etwas ab .
die regierungsberater fänden eine andere , umfassendere lösung zwar noch besser .
doch die steuers hat einen entscheidenden vorteil .
","auch die wirtschaftsweisen gewinnen nun einer co₂-steuer etwas ab.
die regierungsberater fänden eine andere, umfassendere lösung zwar noch besser.
doch die steuer hat einen entscheidenden vorteil."
DE-2925-REFERENCE-SYSTEM-BERT,"auch die wirtschaftsweisen gewinnen nun einer co₂-steuer etwas ab.
die regierungsberater fänden eine andere, umfassendere lösung zwar noch besser.
doch die steuer hat einen entscheidenden vorteil.","auch die wirtschaftsweisen gewinnen nun einer co₂ - steuer etwas ab .
die regierungsberater fänden eine andere , umfassendere lösung zwar noch besser .
doch die steuers hat einen entscheidenden vorteil .
"
DE-10206-SYSTEM-REFERENCE-PG,"die geplante fusion von fiat chrysler und psa macht beschäftigten und politikern sorgen .
was bedeutet das für opel ?
der neue konzernchef gilt als jemand , der hart durchgreift .
gewerkschaften und beschäftigte der autoindustrie sind in alarmstimmung .
","die geplante fusion von fiat chrysler und psa macht beschäftigten und politikern sorgen.
was bedeutet das für opel?
der neue konzernchef gilt als jemand, der hart durchgreift."
DE-10206-REFERENCE-SYSTEM-PG,"die geplante fusion von fiat chrysler und psa macht beschäftigten und politikern sorgen.
was bedeutet das für opel?
der neue konzernchef gilt als jemand, der hart durchgreift.","die geplante fusion von fiat chrysler und psa macht beschäftigten und politikern sorgen .
was bedeutet das für opel ?
der neue konzernchef gilt als jemand , der hart durchgreift .
gewerkschaften und beschäftigte der autoindustrie sind in alarmstimmung .
"
DE-10206-SYSTEM-REFERENCE-BERT,"die geplante fusion von fiat chrysler und psa macht beschäftigten und politikern sorgen .
was bedeutet das für opel ?
der neue konzernchef gilt als jemand , der hart durchgreift .
","die geplante fusion von fiat chrysler und psa macht beschäftigten und politikern sorgen.
was bedeutet das für opel?
der neue konzernchef gilt als jemand, der hart durchgreift."
DE-10206-REFERENCE-SYSTEM-BERT,"die geplante fusion von fiat chrysler und psa macht beschäftigten und politikern sorgen.
was bedeutet das für opel?
der neue konzernchef gilt als jemand, der hart durchgreift.","die geplante fusion von fiat chrysler und psa macht beschäftigten und politikern sorgen .
was bedeutet das für opel ?
der neue konzernchef gilt als jemand , der hart durchgreift .
"
DE-7580-SYSTEM-REFERENCE-PG,"<unk> benötigen einen mikroskopischen blick .
am aufdruck des fliegenden balls erkennen sie die rotation , und in den augen ihres kontrahenten dechiffrieren sie dessen gemütszustand .
als patrick franziska neulich gegen den chinesen xu xin gespielt hat , schlug er dem derzeit besten spieler der welt manchen ball um die ohren .
","über jahre haben timo boll und dimitrij ovtcharov das deutsche tischtennis dominiert.
nun löst sich patrick franziska aus ihrem schatten und wird mit blick auf die olympischen spiele 2020 in japan zu einer echten gefahr."
DE-7580-REFERENCE-SYSTEM-PG,"über jahre haben timo boll und dimitrij ovtcharov das deutsche tischtennis dominiert.
nun löst sich patrick franziska aus ihrem schatten und wird mit blick auf die olympischen spiele 2020 in japan zu einer echten gefahr.","<unk> benötigen einen mikroskopischen blick .
am aufdruck des fliegenden balls erkennen sie die rotation , und in den augen ihres kontrahenten dechiffrieren sie dessen gemütszustand .
als patrick franziska neulich gegen den chinesen xu xin gespielt hat , schlug er dem derzeit besten spieler der welt manchen ball um die ohren .
"
DE-7580-SYSTEM-REFERENCE-BERT,"timo boll und dimitrij ovtcharov sind die besten deutschen tischtennisspieler der welt .
bei der mannschafts - em in nantes haben die deutschen männer schon bei olympia gewonnen .
","über jahre haben timo boll und dimitrij ovtcharov das deutsche tischtennis dominiert.
nun löst sich patrick franziska aus ihrem schatten und wird mit blick auf die olympischen spiele 2020 in japan zu einer echten gefahr."
DE-7580-REFERENCE-SYSTEM-BERT,"über jahre haben timo boll und dimitrij ovtcharov das deutsche tischtennis dominiert.
nun löst sich patrick franziska aus ihrem schatten und wird mit blick auf die olympischen spiele 2020 in japan zu einer echten gefahr.","timo boll und dimitrij ovtcharov sind die besten deutschen tischtennisspieler der welt .
bei der mannschafts - em in nantes haben die deutschen männer schon bei olympia gewonnen .
"
DE-1248-SYSTEM-REFERENCE-PG,"stürmer luca waldschmidt ist nach dem em-titelgewinn in polen nur noch einen sieg davon zu werden .
wie 2017 trifft die dfb-elf , eines mehr als der letzte deutsche u21-em-torschützenkönig pierre littbarski 1982 .
gegen rumänien schoss er mit nein .
","beim 4:2-sieg gegen rumänien gewinnt die deutsche mannschaft durch ihre individuelle klasse und die richtige einstellung.
und durch eine emotionale kabinenansprache von trainer stefan kuntz."
DE-1248-REFERENCE-SYSTEM-PG,"beim 4:2-sieg gegen rumänien gewinnt die deutsche mannschaft durch ihre individuelle klasse und die richtige einstellung.
und durch eine emotionale kabinenansprache von trainer stefan kuntz.","stürmer luca waldschmidt ist nach dem em-titelgewinn in polen nur noch einen sieg davon zu werden .
wie 2017 trifft die dfb-elf , eines mehr als der letzte deutsche u21-em-torschützenkönig pierre littbarski 1982 .
gegen rumänien schoss er mit nein .
"
DE-1248-SYSTEM-REFERENCE-BERT,"die deutsche u 21 - auswahl trifft im finale der junioren - europameisterschaft auf spanien - und trifft auf spanien .
","beim 4:2-sieg gegen rumänien gewinnt die deutsche mannschaft durch ihre individuelle klasse und die richtige einstellung.
und durch eine emotionale kabinenansprache von trainer stefan kuntz."
DE-1248-REFERENCE-SYSTEM-BERT,"beim 4:2-sieg gegen rumänien gewinnt die deutsche mannschaft durch ihre individuelle klasse und die richtige einstellung.
und durch eine emotionale kabinenansprache von trainer stefan kuntz.","die deutsche u 21 - auswahl trifft im finale der junioren - europameisterschaft auf spanien - und trifft auf spanien .
"
DE-9721-SYSTEM-REFERENCE-PG,"unisono hatten die links gerichteten parteien spaniens vor einem aufstieg der `` neofaschisten von vox '' gewarnt , allen voran der sozialistische premierminister pedro sánchez .
genützt hat es nichts : vox stellt im neuen spanischen parlament die drittgrößte fraktion .
",warum die partei vox mit einem stramm rechten programm erfolg hat.
DE-9721-REFERENCE-SYSTEM-PG,warum die partei vox mit einem stramm rechten programm erfolg hat.,"unisono hatten die links gerichteten parteien spaniens vor einem aufstieg der `` neofaschisten von vox '' gewarnt , allen voran der sozialistische premierminister pedro sánchez .
genützt hat es nichts : vox stellt im neuen spanischen parlament die drittgrößte fraktion .
"
DE-9721-SYSTEM-REFERENCE-BERT,"die links gerichteten parteien haben vor einem aufstieg der [unk] [unk] neofaschisten von vox ' ' gewarnt , allen voran der sozialistische premierminister pedro sánchez .
",warum die partei vox mit einem stramm rechten programm erfolg hat.
DE-9721-REFERENCE-SYSTEM-BERT,warum die partei vox mit einem stramm rechten programm erfolg hat.,"die links gerichteten parteien haben vor einem aufstieg der [unk] [unk] neofaschisten von vox ' ' gewarnt , allen voran der sozialistische premierminister pedro sánchez .
"
DE-4444-SYSTEM-REFERENCE-PG,"die wiener staatsanwaltschaft hat bei heinz-christian strache und seinem vertrauten johann gudenus razzien durchgeführt .
dieses mal geht es um glücksspiel und bestechung .
ende mai veröffentlichte unter anderem die süddeutsche zeitung ein video , das österreichs vizekanzler heinz-christian strache dazu veranlasste , zurückzutreten .
","die wiener staatsanwaltschaft hat bei heinz-christian strache und seinem vertrauten johann gudenus razzien durchgeführt.
dieses mal geht es um glücksspiel und bestechung."
DE-4444-REFERENCE-SYSTEM-PG,"die wiener staatsanwaltschaft hat bei heinz-christian strache und seinem vertrauten johann gudenus razzien durchgeführt.
dieses mal geht es um glücksspiel und bestechung.","die wiener staatsanwaltschaft hat bei heinz-christian strache und seinem vertrauten johann gudenus razzien durchgeführt .
dieses mal geht es um glücksspiel und bestechung .
ende mai veröffentlichte unter anderem die süddeutsche zeitung ein video , das österreichs vizekanzler heinz-christian strache dazu veranlasste , zurückzutreten .
"
DE-4444-SYSTEM-REFERENCE-BERT,"die wiener staatsanwaltschaft hat bei heinz - christian strache und seinem vertrauten johann gudenus razzien durchgeführt .
dieses mal geht es um glücksspiel und bestechung .
","die wiener staatsanwaltschaft hat bei heinz-christian strache und seinem vertrauten johann gudenus razzien durchgeführt.
dieses mal geht es um glücksspiel und bestechung."
DE-4444-REFERENCE-SYSTEM-BERT,"die wiener staatsanwaltschaft hat bei heinz-christian strache und seinem vertrauten johann gudenus razzien durchgeführt.
dieses mal geht es um glücksspiel und bestechung.","die wiener staatsanwaltschaft hat bei heinz - christian strache und seinem vertrauten johann gudenus razzien durchgeführt .
dieses mal geht es um glücksspiel und bestechung .
"
DE-6770-SYSTEM-REFERENCE-PG,"es geht um viel in luxemburg : darum , wie konzerne in zukunft besteuert werden , um den ruf von margrethe vestager und um annähernd 3000 euro für jeden einzelnen iren .
eu-wettbewerbskommissarin vestager hat irland vor drei jahren angewiesen , 13 milliarden euro steuern vom us-technologiekonzern apple nachzufordern .
","die eu-kommission will, dass apple 13 milliarden euro steuern in irland nachzahlt.
doch das land will das geld gar nicht - jetzt entscheiden die richter."
DE-6770-REFERENCE-SYSTEM-PG,"die eu-kommission will, dass apple 13 milliarden euro steuern in irland nachzahlt.
doch das land will das geld gar nicht - jetzt entscheiden die richter.","es geht um viel in luxemburg : darum , wie konzerne in zukunft besteuert werden , um den ruf von margrethe vestager und um annähernd 3000 euro für jeden einzelnen iren .
eu-wettbewerbskommissarin vestager hat irland vor drei jahren angewiesen , 13 milliarden euro steuern vom us-technologiekonzern apple nachzufordern .
"
DE-6770-SYSTEM-REFERENCE-BERT,"eu - wettbewerbskommissarin vestager wirft dem irischen fiskus vor , dem iphone - hersteller unfaire steuervorteile gewährt zu haben .
","die eu-kommission will, dass apple 13 milliarden euro steuern in irland nachzahlt.
doch das land will das geld gar nicht - jetzt entscheiden die richter."
DE-6770-REFERENCE-SYSTEM-BERT,"die eu-kommission will, dass apple 13 milliarden euro steuern in irland nachzahlt.
doch das land will das geld gar nicht - jetzt entscheiden die richter.","eu - wettbewerbskommissarin vestager wirft dem irischen fiskus vor , dem iphone - hersteller unfaire steuervorteile gewährt zu haben .
"
DE-3182-SYSTEM-REFERENCE-PG,"jesper juul hat erziehungsprinzipien auf den kopf gestellt : kinder brauchen keine grenzen - sondern beziehung .
eltern müssen nicht konsequent sein - sondern glaubwürdig .
nun ist der familientherapeut und bestsellerautor nach langer krankheit gestorben .
","jesper juul hat erziehungsprinzipien auf den kopf gestellt: kinder brauchen keine grenzen - sondern beziehung.
eltern müssen nicht konsequent sein - sondern glaubwürdig.
nun ist der familientherapeut und bestsellerautor nach langer krankheit gestorben."
DE-3182-REFERENCE-SYSTEM-PG,"jesper juul hat erziehungsprinzipien auf den kopf gestellt: kinder brauchen keine grenzen - sondern beziehung.
eltern müssen nicht konsequent sein - sondern glaubwürdig.
nun ist der familientherapeut und bestsellerautor nach langer krankheit gestorben.","jesper juul hat erziehungsprinzipien auf den kopf gestellt : kinder brauchen keine grenzen - sondern beziehung .
eltern müssen nicht konsequent sein - sondern glaubwürdig .
nun ist der familientherapeut und bestsellerautor nach langer krankheit gestorben .
"
DE-3182-SYSTEM-REFERENCE-BERT,"jesper juul hat erziehungsprinzipien auf den kopf gestellt : kinder brauchen keine grenzen - sondern beziehung .
eltern müssen nicht konsequent sein - sondern glaubwürdig .
nun ist der familientherapeut und bestsellerautor nach langer krankheit gestorben . [
unk] [unk] ihnen geht es heute aber nicht so gut ' ' , meinte er bei der letzten begegnung .
","jesper juul hat erziehungsprinzipien auf den kopf gestellt: kinder brauchen keine grenzen - sondern beziehung.
eltern müssen nicht konsequent sein - sondern glaubwürdig.
nun ist der familientherapeut und bestsellerautor nach langer krankheit gestorben."
DE-3182-REFERENCE-SYSTEM-BERT,"jesper juul hat erziehungsprinzipien auf den kopf gestellt: kinder brauchen keine grenzen - sondern beziehung.
eltern müssen nicht konsequent sein - sondern glaubwürdig.
nun ist der familientherapeut und bestsellerautor nach langer krankheit gestorben.","jesper juul hat erziehungsprinzipien auf den kopf gestellt : kinder brauchen keine grenzen - sondern beziehung .
eltern müssen nicht konsequent sein - sondern glaubwürdig .
nun ist der familientherapeut und bestsellerautor nach langer krankheit gestorben . [
unk] [unk] ihnen geht es heute aber nicht so gut ' ' , meinte er bei der letzten begegnung .
"
DE-5740-SYSTEM-REFERENCE-PG,"die hamburger landungsbrücken hatten eine , die störche im baden-württembergischen bad waldsee und der nordpol auch : eine webcam , die in grobkörniger auflösung alle paar sekunden ein livebild ins internet schickte .
standbilder , auf denen sich wolken durchs bild schieben und sonst fast nie etwas spannendes passiert .
","ein vierteljahrhundert hat die fogcam bilder vom campus der san francisco state university live in die welt übertragen.
mit webcams stirbt eine der lol-igsten traditionen des internets der neunziger."
DE-5740-REFERENCE-SYSTEM-PG,"ein vierteljahrhundert hat die fogcam bilder vom campus der san francisco state university live in die welt übertragen.
mit webcams stirbt eine der lol-igsten traditionen des internets der neunziger.","die hamburger landungsbrücken hatten eine , die störche im baden-württembergischen bad waldsee und der nordpol auch : eine webcam , die in grobkörniger auflösung alle paar sekunden ein livebild ins internet schickte .
standbilder , auf denen sich wolken durchs bild schieben und sonst fast nie etwas spannendes passiert .
"
DE-5740-SYSTEM-REFERENCE-BERT,"in den ersten zehn jahren des world wide web gaben webcams einem das gefühl , überall live dabei sein zu können .
","ein vierteljahrhundert hat die fogcam bilder vom campus der san francisco state university live in die welt übertragen.
mit webcams stirbt eine der lol-igsten traditionen des internets der neunziger."
DE-5740-REFERENCE-SYSTEM-BERT,"ein vierteljahrhundert hat die fogcam bilder vom campus der san francisco state university live in die welt übertragen.
mit webcams stirbt eine der lol-igsten traditionen des internets der neunziger.","in den ersten zehn jahren des world wide web gaben webcams einem das gefühl , überall live dabei sein zu können .
"
DE-767-SYSTEM-REFERENCE-PG,"immer mehr anleger vertrauen ihr geld einem robo-advisor , einem digitalen onlineportal , an .
verbraucherschützer fordern daher bessere regeln für die automatisierte geldanlage , damit kundenerwartungen nicht enttäuscht werden .
und öffnen wer sich bei einem robo-advisor anmeldet , muss auch fragen zu seiner risikoneigung beantworten .
","immer mehr anleger vertrauen ihr geld einem robo-advisor, einem digitalen onlineportal, an.
verbraucherschützer fordern daher bessere regeln für die automatisierte geldanlage, damit kundenerwartungen nicht enttäuscht werden."
DE-767-REFERENCE-SYSTEM-PG,"immer mehr anleger vertrauen ihr geld einem robo-advisor, einem digitalen onlineportal, an.
verbraucherschützer fordern daher bessere regeln für die automatisierte geldanlage, damit kundenerwartungen nicht enttäuscht werden.","immer mehr anleger vertrauen ihr geld einem robo-advisor , einem digitalen onlineportal , an .
verbraucherschützer fordern daher bessere regeln für die automatisierte geldanlage , damit kundenerwartungen nicht enttäuscht werden .
und öffnen wer sich bei einem robo-advisor anmeldet , muss auch fragen zu seiner risikoneigung beantworten .
"
DE-767-SYSTEM-REFERENCE-BERT,"immer mehr anleger vertrauen ihr geld einem robo - advisor , einem digitalen onlineportal , an .
verbraucherschützer fordern daher bessere regeln für die automatisierte geldanlage , damit kundenerwartungen nicht enttäuscht werden .
","immer mehr anleger vertrauen ihr geld einem robo-advisor, einem digitalen onlineportal, an.
verbraucherschützer fordern daher bessere regeln für die automatisierte geldanlage, damit kundenerwartungen nicht enttäuscht werden."
DE-767-REFERENCE-SYSTEM-BERT,"immer mehr anleger vertrauen ihr geld einem robo-advisor, einem digitalen onlineportal, an.
verbraucherschützer fordern daher bessere regeln für die automatisierte geldanlage, damit kundenerwartungen nicht enttäuscht werden.","immer mehr anleger vertrauen ihr geld einem robo - advisor , einem digitalen onlineportal , an .
verbraucherschützer fordern daher bessere regeln für die automatisierte geldanlage , damit kundenerwartungen nicht enttäuscht werden .
"
DE-7123-SYSTEM-REFERENCE-PG,"die umstrittene menschenrechtslage im emirat ist nicht nur für zwölf jahre wirken .
ein <unk> darf der sport doch veränderungen anstoßen .
die iaaf hat das in diesen tagen so elegant weg , als hätte dem sport kein besserer ausrichter passieren können .
","sebastian coe wird kurz vor der leichtathletik-wm triumphal als präsident bestätigt.
brisante fragen umschifft der brite elegant - er zeigt aber auch eine robuste haltung, die sich nicht immer für ihn lohnt."
DE-7123-REFERENCE-SYSTEM-PG,"sebastian coe wird kurz vor der leichtathletik-wm triumphal als präsident bestätigt.
brisante fragen umschifft der brite elegant - er zeigt aber auch eine robuste haltung, die sich nicht immer für ihn lohnt.","die umstrittene menschenrechtslage im emirat ist nicht nur für zwölf jahre wirken .
ein <unk> darf der sport doch veränderungen anstoßen .
die iaaf hat das in diesen tagen so elegant weg , als hätte dem sport kein besserer ausrichter passieren können .
"
DE-7123-SYSTEM-REFERENCE-BERT,"sebastian coe , präsident des leichtathletik - weltverbandes iaaf , wird nach katar als neuer präsident des iaaf - weltverbands gewählt .
die umstrittene menschenrechtslage im emirat ?
da könne der sport doch veränderungen anstoßen .
","sebastian coe wird kurz vor der leichtathletik-wm triumphal als präsident bestätigt.
brisante fragen umschifft der brite elegant - er zeigt aber auch eine robuste haltung, die sich nicht immer für ihn lohnt."
DE-7123-REFERENCE-SYSTEM-BERT,"sebastian coe wird kurz vor der leichtathletik-wm triumphal als präsident bestätigt.
brisante fragen umschifft der brite elegant - er zeigt aber auch eine robuste haltung, die sich nicht immer für ihn lohnt.","sebastian coe , präsident des leichtathletik - weltverbandes iaaf , wird nach katar als neuer präsident des iaaf - weltverbands gewählt .
die umstrittene menschenrechtslage im emirat ?
da könne der sport doch veränderungen anstoßen .
"
DE-4214-SYSTEM-REFERENCE-PG,"im amazonas amazonasbecken gibt es die schlimmsten waldbrände seit jahren .
sie werden durch dürre begünstigt , aber ausgelöst wurden sie durch viehzüchter .
trotzdem macht der brasilianische präsident jair bolsonaro verantwortlich , die sich eigentlich für die erhaltung des regenwalds einsetzten - ohne beweise zu haben .
","im amazonas wüten die schlimmsten waldbrände seit jahren - ausgelöst durch viehzüchter.
seit bolsonaro präsident ist, haben die kaum etwas zu befürchten."
DE-4214-REFERENCE-SYSTEM-PG,"im amazonas wüten die schlimmsten waldbrände seit jahren - ausgelöst durch viehzüchter.
seit bolsonaro präsident ist, haben die kaum etwas zu befürchten.","im amazonas amazonasbecken gibt es die schlimmsten waldbrände seit jahren .
sie werden durch dürre begünstigt , aber ausgelöst wurden sie durch viehzüchter .
trotzdem macht der brasilianische präsident jair bolsonaro verantwortlich , die sich eigentlich für die erhaltung des regenwalds einsetzten - ohne beweise zu haben .
"
DE-4214-SYSTEM-REFERENCE-BERT,"im amazonas wüten die schlimmsten waldbrände seit jahren - ausgelöst durch viehzüchter .
seit bolsonaro präsident ist , haben die kaum etwas zu befürchten .
","im amazonas wüten die schlimmsten waldbrände seit jahren - ausgelöst durch viehzüchter.
seit bolsonaro präsident ist, haben die kaum etwas zu befürchten."
DE-4214-REFERENCE-SYSTEM-BERT,"im amazonas wüten die schlimmsten waldbrände seit jahren - ausgelöst durch viehzüchter.
seit bolsonaro präsident ist, haben die kaum etwas zu befürchten.","im amazonas wüten die schlimmsten waldbrände seit jahren - ausgelöst durch viehzüchter .
seit bolsonaro präsident ist , haben die kaum etwas zu befürchten .
"
DE-3750-SYSTEM-REFERENCE-PG,"am freitag ist megan rapinoe 34 jahre alt geworden .
sie hat viele glückwünsche erhalten und , obwohl sie gerade für die usa an der fußballweltmeisterschaft teilnimmt , auch eine torte im mannschaftshotel bekommen .
","us-fußballerin megan rapinoe meldet sich fit für das wm-finale gegen die niederlande - und beklagt, dass die fifa zwei weitere endspiele auf diesen tag gelegt hat."
DE-3750-REFERENCE-SYSTEM-PG,"us-fußballerin megan rapinoe meldet sich fit für das wm-finale gegen die niederlande - und beklagt, dass die fifa zwei weitere endspiele auf diesen tag gelegt hat.","am freitag ist megan rapinoe 34 jahre alt geworden .
sie hat viele glückwünsche erhalten und , obwohl sie gerade für die usa an der fußballweltmeisterschaft teilnimmt , auch eine torte im mannschaftshotel bekommen .
"
